bibo:identifier,foaf:thumbnail
3c83d6ca-da43-42d6-a3a9-123c3e9089fe,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101237/full/200,151/0/default.jpg"
903c4222-656b-4745-92be-37608ea706ca,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100583/full/200,151/0/default.jpg"
b72f734a-230d-4d4f-a7aa-d9655abbcd21,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101898/full/200,151/0/default.jpg"
169dc626-1936-4579-8d00-7146e65bf873,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103044/full/200,151/0/default.jpg"
6ff27a7b-aaea-4321-8a37-9aa1158d4c39,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103330/full/200,151/0/default.jpg"
5ddbcb84-1db3-4af8-8fa9-d85b12f37c4f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102803/full/200,151/0/default.jpg"
8d504a8e-34ff-4107-9c9f-25c82deb6de1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102390/full/200,151/0/default.jpg"
e80afef1-beb1-4920-aaff-b30d80373b32,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102371/full/200,151/0/default.jpg"
a8e436d9-cd28-4d27-90ff-8b5cf1f7114c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103128/full/200,151/0/default.jpg"
cff42aa0-fa06-478d-8a19-122d4cbd17e7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103280/full/200,151/0/default.jpg"
53a82b6a-61ca-49bb-9fd3-5b7e4f3d69fc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102752/full/200,151/0/default.jpg"
ad6439a8-e71e-48f8-a71b-2e93d1bff20c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100677/full/200,151/0/default.jpg"
51aa6bd8-07e6-46d6-b12b-009d824b65c5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104211/full/200,151/0/default.jpg"
15c9dcd4-f100-42b7-a10e-09e6ccb4caca,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104355/full/200,151/0/default.jpg"
c9ca7061-6866-494f-aba6-c6397b4873a1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102130/full/200,151/0/default.jpg"
addab0b5-2115-4e1f-a898-a691030eeeb4,
c1f84a86-22c6-4475-bd20-0bdb02e72a77,
4b7f04a2-0520-40f3-acf5-aeb3a51bac32,
ba9eba82-4c66-4854-a608-7608f6fa8b2f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101331/full/200,151/0/default.jpg"
449ad020-1e5b-4260-bd0a-68d7b4f885ab,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101059/full/200,151/0/default.jpg"
c9299833-ca6d-4bc1-b81d-5c3a04ad1f93,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103400/full/200,151/0/default.jpg"
277aa37d-5fc0-480b-a5ec-1505fb767714,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101191/full/200,151/0/default.jpg"
c0965e70-d4d1-4c1b-a19f-8f7dd9f9975d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103616/full/200,151/0/default.jpg"
590e7ed7-d3a9-4cef-a7c3-22a9ac8df84b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101982/full/200,151/0/default.jpg"
710990a4-f3f5-499b-abfa-a8c379a30d92,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102583/full/200,151/0/default.jpg"
e63cc0c2-a4d4-410d-823c-71598554c6a7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103546/full/200,151/0/default.jpg"
e14838a4-e968-4a68-9254-5962c9bf14ef,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101948/full/200,151/0/default.jpg"
c42a4d00-8526-4b61-8063-982cec424d48,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103424/full/200,151/0/default.jpg"
63f1f75a-18ac-46c8-a370-4335dc06624b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103675/full/200,151/0/default.jpg"
07f0dd9d-8e7e-433d-8770-aa79d05e8521,
736a5ba1-4277-4f99-9ca2-c68fcc5ede55,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101687/full/200,151/0/default.jpg"
7d1a958e-cb87-4115-8415-ff778e1ce0fd,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103353/full/200,151/0/default.jpg"
ae9ebbf3-3988-42ba-aab1-20d42004abf0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103309/full/200,151/0/default.jpg"
da1ca392-46c5-4cb6-aa90-1538bf37d23f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102367/full/200,151/0/default.jpg"
30d0d4ac-3c7b-4f65-baa7-7c8d33a6645a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101350/full/200,151/0/default.jpg"
9fa4ce13-69ec-4230-8b5d-1eeae9783ba1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100915/full/200,151/0/default.jpg"
69ca8051-d9ba-49ba-8df1-31eea7ab6a87,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102546/full/200,151/0/default.jpg"
90845263-9cc9-4cbb-a0c6-693fcc91ea0d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100798/full/200,151/0/default.jpg"
b96b36e2-8630-49be-b9aa-94b89f3015ff,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104283/full/200,151/0/default.jpg"
ddb90e44-3795-4482-98c0-bb4a2e9dbcaf,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103439/full/200,151/0/default.jpg"
182c0688-29b3-4be1-99b3-63c7afe1ea98,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103155/full/200,151/0/default.jpg"
2f88f71f-d719-4220-9433-6d7d7a57db00,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101279/full/200,151/0/default.jpg"
0b2ef0dd-a2d6-4967-8a44-6c70c8ec7562,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102186/full/200,151/0/default.jpg"
181f867e-5258-4b93-bb11-a9287ee4aec7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103158/full/200,151/0/default.jpg"
6054ee5c-eee8-4af9-9f9b-17c32d257e4f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101260/full/200,151/0/default.jpg"
04a61ced-23e9-46e2-885b-28503ce80ad8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101031/full/200,151/0/default.jpg"
292821a0-9150-4d0d-89d1-af24cdc7bc67,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101094/full/200,151/0/default.jpg"
127c9e32-4748-452b-9cae-e4fbdc9a79c6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102818/full/200,151/0/default.jpg"
18e46c56-3b5c-40c2-90cf-3dd9ff6bdb6e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101601/full/200,151/0/default.jpg"
7c524cb7-e84e-4bdc-b9a0-42f80c9077f2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101201/full/200,151/0/default.jpg"
4d2337d1-994d-4557-8b0f-e5cf607b64c4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100826/full/200,151/0/default.jpg"
a6e2c931-2ce2-42b3-a7a1-51f22de29502,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102282/full/200,151/0/default.jpg"
74701bc3-dc42-4808-95c3-e28c44ffe7a2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101876/full/200,151/0/default.jpg"
1470acdd-83f7-4f93-90a8-22ad2c0ff6f6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101451/full/200,151/0/default.jpg"
8c616d3c-b833-4b1b-b913-874a8f7c0d24,
0fd9bba7-97af-410d-8e0e-1b295c3d1c05,
82307ccf-f2cd-42b5-a821-488759af7855,
5781263c-7263-41fe-9b7d-3b27e53d810d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101612/full/200,151/0/default.jpg"
354f3e42-14cb-49c9-854c-33a0a0276174,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101607/full/200,151/0/default.jpg"
02ca564b-b7d9-4c2f-ba77-71f2e8a3decb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102357/full/200,151/0/default.jpg"
a84251fd-59c3-469a-86b9-5bcb4c5f8c90,
77f95c6f-bca5-497a-9ee2-c798ef5f9248,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103189/full/200,151/0/default.jpg"
5d49483e-81b6-49af-a19d-8613c3366b18,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101428/full/200,151/0/default.jpg"
8f142dfb-97bd-404f-8873-487000829f05,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101900/full/200,151/0/default.jpg"
9dce574d-e744-410d-bdf8-1a901368d62b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102255/full/200,151/0/default.jpg"
38332c55-aecd-41e6-96f1-e66f8451a0a0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102052/full/200,151/0/default.jpg"
4eb37193-7115-4e1f-8173-6e0e68b446a0,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102453/full/200,151/0/default.jpg"
5ea01446-744b-44ff-a79b-de35b4f88892,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104319/full/200,151/0/default.jpg"
98adf827-1674-4626-92f7-fd1e9a276a39,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103627/full/200,151/0/default.jpg"
dffc3d1c-78f5-48dd-9088-70d00cfb75fa,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100782/full/200,151/0/default.jpg"
ea4cd003-ce89-4b46-8b14-086227c92317,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104165/full/200,151/0/default.jpg"
ad7bda3a-07b0-4504-a657-40203132be31,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100774/full/200,151/0/default.jpg"
a4ab9bfc-7723-4cd8-b067-1c7173d9a842,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101708/full/200,151/0/default.jpg"
f7a945ac-16bc-4a04-aa27-168fb528856a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104225/full/200,151/0/default.jpg"
c3eaa9c2-f8fa-43c6-b2b8-44481785f87c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101248/full/200,151/0/default.jpg"
aa40e787-e67a-4e85-b990-67e6c5438169,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104328/full/200,151/0/default.jpg"
934eb518-d60f-4f3f-ad15-6420eb182c28,
e1bc4faa-b153-4dc7-ab6d-eb4a1be1c384,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102073/full/200,151/0/default.jpg"
e5bcc442-6d63-40c4-842f-0f7b571d4d2b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102181/full/200,151/0/default.jpg"
fccd8cfa-0040-46e6-90a5-1526f4dae437,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102214/full/200,151/0/default.jpg"
ddcd9a81-5cba-406f-8db1-9db55e9601d1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102292/full/200,151/0/default.jpg"
488f0b6c-e443-43b8-8639-568b702b9aa3,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103639/full/200,151/0/default.jpg"
cfeb1d1b-99d2-4e8e-8f53-6d21c0fc26ae,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103800/full/200,151/0/default.jpg"
f8ff365d-7af6-4b8b-9d8b-f34cfda98eb9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101397/full/200,151/0/default.jpg"
bc6f4f54-eb2b-42b9-891b-34cd6f94d816,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100714/full/200,151/0/default.jpg"
4e542ea2-a484-445c-969c-9d540cdfe12b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101343/full/200,151/0/default.jpg"
7930a1ba-ef7d-4841-837f-874169353d7c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102658/full/200,151/0/default.jpg"
dc3a543e-836d-44a1-b55f-f9f8f91ae303,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102312/full/200,151/0/default.jpg"
869717a7-c4a3-41e2-bca7-5d442affb2fb,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101879/full/200,151/0/default.jpg"
bae1ae7c-b35e-42e9-a9ec-fdc423322022,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103295/full/200,151/0/default.jpg"
eb8f06cb-427a-4a24-8e4b-fa4ccb8cb7e2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100835/full/200,151/0/default.jpg"
70dae729-3b67-4a9d-9b9a-b3cd89f356a1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101997/full/200,151/0/default.jpg"
c3f623e8-c4bd-4726-a32d-01bd63c3b8ba,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102480/full/200,151/0/default.jpg"
d7e367e9-1f57-45eb-8728-53bf019c1d14,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103430/full/200,151/0/default.jpg"
152ba0e4-a858-4157-a0b0-2620488e2e4f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103676/full/200,151/0/default.jpg"
839e936d-1c0c-4848-a5fe-9b8668b4718b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101445/full/200,151/0/default.jpg"
b32a529f-ace9-47f1-847c-c4d1dd0a2622,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101552/full/200,151/0/default.jpg"
3a3904fe-63b1-45b0-97f8-14795d591a07,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103852/full/200,151/0/default.jpg"
4a8fdd9d-5316-49e8-9e45-8669f6fcc0f2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103857/full/200,151/0/default.jpg"
fa343178-e22b-4738-ad63-792b75d25fbe,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104071/full/200,151/0/default.jpg"
b9159cad-67b2-4f3c-8c47-b236a974c3e9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101246/full/200,151/0/default.jpg"
080c53b4-9571-4e84-a8da-51bc12e85f75,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103511/full/200,151/0/default.jpg"
2e38da9b-0549-46b4-8432-8c36809e5540,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103557/full/200,151/0/default.jpg"
32402304-96ad-42d5-8c8f-c628c03beae6,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100974/full/200,151/0/default.jpg"
9755e55a-62c4-483b-816c-f23bd86e4b02,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102786/full/200,151/0/default.jpg"
3a037061-3300-4696-93e3-2390c67a1842,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104331/full/200,151/0/default.jpg"
608104a5-97c8-4a38-a4ea-e598501dc2ac,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101806/full/200,151/0/default.jpg"
34c2d014-1fce-4998-ac2e-d5ff02cb0b3c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102361/full/200,151/0/default.jpg"
394eae21-5b51-482b-b4ed-d670dc73f8e5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104113/full/200,151/0/default.jpg"
fed43be6-3587-4c74-b350-3a1f8fe5fd2a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102693/full/200,151/0/default.jpg"
be76dfb3-bd00-4abd-b2cd-a860e14ae352,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100655/full/200,151/0/default.jpg"
0a299513-21b4-4a17-a1cf-0ea462ca1045,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102388/full/200,151/0/default.jpg"
3e0e2c84-ac41-4073-8c7a-6aa96b816534,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102955/full/200,151/0/default.jpg"
53c1855a-bd1e-43c2-8706-054721f757d5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103783/full/200,151/0/default.jpg"
0d588314-173a-40d5-8a88-2020312a05ee,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103809/full/200,151/0/default.jpg"
347be9aa-d91a-419b-811c-7a75e3d608c2,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103691/full/200,151/0/default.jpg"
f600aada-0448-4d4e-ab36-7bc24fb01dc5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101380/full/200,151/0/default.jpg"
0761fd4d-605d-4158-a1ff-65f839e31c3a,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100666/full/200,151/0/default.jpg"
ac5790f0-08d0-472a-ae9c-9bd67bfcefd5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101858/full/200,151/0/default.jpg"
d631c670-936c-4854-8ae6-ce930340b592,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100642/full/200,151/0/default.jpg"
d1836243-c003-4964-bd4e-8b8c1da89be9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102727/full/200,151/0/default.jpg"
0bde44f8-715a-4974-9df2-bdbe5546d313,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102084/full/200,151/0/default.jpg"
355756b2-789a-4eaf-be17-ce4cfbc20ac7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101740/full/200,151/0/default.jpg"
1146058b-d503-4e43-9637-de181030c354,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104221/full/200,151/0/default.jpg"
0c53cf33-5678-4609-abde-f37c479cc37e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101453/full/200,151/0/default.jpg"
c0c0dcf3-7197-46ab-96a0-3338da536261,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101055/full/200,151/0/default.jpg"
7ba4bf84-278e-41bd-8f10-ed2d69d432de,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103056/full/200,151/0/default.jpg"
1c891f0d-cb50-4df8-adee-f0e72ac90528,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103642/full/200,151/0/default.jpg"
f89ba869-df06-4c33-a7c2-d130fe42fdcc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100725/full/200,151/0/default.jpg"
3fc144b5-13fe-496c-a21f-4826db140f78,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101674/full/200,151/0/default.jpg"
0454def5-97f9-43e1-a268-be0d2cee9b2e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103214/full/200,151/0/default.jpg"
948e463b-a866-437f-ac59-b3ea83ad2d2d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101332/full/200,151/0/default.jpg"
abcef17f-8c7b-4fc6-9a5a-ea1eaa184712,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103849/full/200,151/0/default.jpg"
ce9bbc1e-64dd-4c95-96f3-047e61a45f24,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103133/full/200,151/0/default.jpg"
fd19d318-3964-411a-90fd-47268eef5f73,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104316/full/200,151/0/default.jpg"
8920c820-af2f-4c54-b1ee-714bb35b64e4,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100960/full/200,151/0/default.jpg"
d2b311c9-4c96-4606-872b-589b500aab12,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103635/full/200,151/0/default.jpg"
27391eae-8323-4e7c-b0d5-13485b7c2da9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102138/full/200,151/0/default.jpg"
bf6e75d4-3440-42f7-abdc-772a615177c9,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102579/full/200,151/0/default.jpg"
37a31ac3-8be0-405f-b4ab-2e6fe818183d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103685/full/200,151/0/default.jpg"
67aa1067-f75a-4695-8595-0651864ea431,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101372/full/200,151/0/default.jpg"
a8fa0a77-f49b-4952-9e5a-3ab1dc995b2b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102042/full/200,151/0/default.jpg"
c0c6c936-7d7e-4ae1-8618-7501f2b23f2c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100688/full/200,151/0/default.jpg"
ceda3998-dd8a-407f-8dfe-d588bd531369,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104087/full/200,151/0/default.jpg"
bd3f0e28-c1bf-40c1-aaa1-57782039e75b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103711/full/200,151/0/default.jpg"
a02b58de-5359-4f55-9d39-92a5c7d1f010,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104154/full/200,151/0/default.jpg"
c4004c72-c504-4060-8f43-379650fae36b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103904/full/200,151/0/default.jpg"
bbdceacd-1815-459a-b849-ce439ec78f80,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102458/full/200,151/0/default.jpg"
0e4ca6bf-084c-4ce6-bf6b-de9ce4e76224,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103693/full/200,151/0/default.jpg"
17845fb2-a03d-4d48-8ff4-fd0f4815deb5,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103030/full/200,151/0/default.jpg"
6423f14b-2860-4b4f-93d6-24b33be4e08d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102409/full/200,151/0/default.jpg"
1e53fab1-3b9b-444c-a193-7739e909ad7e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102145/full/200,151/0/default.jpg"
b6646e81-db2e-4a58-a4a6-6e8dc74ea4d7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103406/full/200,151/0/default.jpg"
93aa6c26-dab5-404f-a63e-de1446dee0df,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101366/full/200,151/0/default.jpg"
dda411f3-a221-4ab1-a005-7167a6b46562,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101745/full/200,151/0/default.jpg"
b8b9dbb4-ee42-4b67-bee6-2e46a1e91b6d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101283/full/200,151/0/default.jpg"
c8fa7c1e-b9d0-40e1-9c37-9a8455f3765d,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103316/full/200,151/0/default.jpg"
83bd409d-16f4-4750-a6be-e26ee6e014ba,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103038/full/200,151/0/default.jpg"
8b1c2c3d-9870-42d6-b5da-dd520659c01c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101631/full/200,151/0/default.jpg"
ed24eb39-a7b0-403b-be21-dc951bfce09c,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101714/full/200,151/0/default.jpg"
7874915a-43c8-4655-aba6-bda8e9c011d7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103467/full/200,151/0/default.jpg"
c066b5d7-ed16-4890-b035-f5fe4d4ff517,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103336/full/200,151/0/default.jpg"
346a4dd0-a903-427d-b781-78ae4cf32353,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102044/full/200,151/0/default.jpg"
8800b781-1827-4813-93c8-e4b52e40dc9b,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102501/full/200,151/0/default.jpg"
9ee9fbc4-5b18-434c-8f61-5ce72993c061,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102497/full/200,151/0/default.jpg"
c37efd33-3e9c-4a0a-928c-55e4dee044bc,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103282/full/200,151/0/default.jpg"
3eefb93f-1b99-4ff4-bd5a-4cb9261828e8,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104329/full/200,151/0/default.jpg"
4413d595-faf7-45d3-b240-f52849341d76,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103079/full/200,151/0/default.jpg"
36249372-2532-404c-854b-bf4a99fd4c96,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101664/full/200,151/0/default.jpg"
33b59bc4-5b28-4204-931b-9c8c777f59da,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101479/full/200,151/0/default.jpg"
aedf445c-940e-4ce0-be03-288c4ee38212,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100786/full/200,151/0/default.jpg"
fb91fbe4-333c-4ba1-b7b8-d103348b42ef,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103764/full/200,151/0/default.jpg"
e49aa00e-5849-4f75-9bee-328a96bae687,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103538/full/200,151/0/default.jpg"
3dd5f793-e4bb-4c3b-8961-18908e391f6f,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100868/full/200,151/0/default.jpg"
5fd33622-2020-4a4c-a967-722f1ee3aad1,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101049/full/200,151/0/default.jpg"
8b45732f-0866-4b93-be89-9bb29a9512c7,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103539/full/200,151/0/default.jpg"
91dd9cc0-8114-44b8-8572-7073492de49e,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102544/full/200,151/0/default.jpg"
f03de6aa-7e3b-4248-b0ea-f5a90563a7c3,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102916/full/200,151/0/default.jpg"
85a86787-b530-4b45-9938-aafdc0408116,"https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101844/full/200,151/0/default.jpg"
